학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,lat,long,데이터기준일자,제공기관코드,제공기관명
B000008238,중앙중학교,중학교,1908-06-20,사립,본교,운영,서울특별시 종로구 계동 1-23,서울특별시 종로구 창덕궁길 164,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.58378822,126.9874726,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011312,고명외식고등학교,고등학교,1956-03-01,사립,본교,운영,서울특별시 성북구 동선동4가 325-1,서울특별시 성북구 북악산로 870,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.59767468,127.0191869,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011923,상명대학교사범대학부속여자고등학교,고등학교,1967-03-07,사립,본교,운영,서울특별시 종로구 홍지동 7-1,서울특별시 종로구 홍지문2길 20,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.60410891,126.9551595,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001873,서울상봉초등학교,초등학교,1983-10-25,공립,본교,운영,서울특별시 중랑구 상봉동 312-1,서울특별시 중랑구 동일로126가길 11,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.59797895,127.0831714,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002069,서울원광초등학교,초등학교,1992-04-30,공립,본교,운영,서울특별시 노원구 중계동 359,서울특별시 노원구 덕릉로76길 18,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.65431092,127.0749142,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002068,서울월계초등학교,초등학교,1993-05-06,공립,본교,운영,서울특별시 노원구 월계동 561,서울특별시 노원구 월계로45가길 10,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.62762424,127.0501876,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000013477,우신고등학교,고등학교,1974-03-05,사립,본교,운영,서울특별시 구로구 궁동 230,서울특별시 구로구 부일로 917,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.49490231,126.8263536,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008258,오륜중학교,중학교,1989-03-01,공립,본교,운영,서울특별시 송파구 방이동 89-7,서울특별시 송파구 양재대로 1242,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.51632395,127.1389238,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000025289,서울송례초등학교,초등학교,2014-03-03,공립,본교,운영,서울특별시 송파구 장지동 898,서울특별시 송파구 위례순환로 439,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.4778913,127.1384402,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000025291,송례중학교,중학교,2014-03-04,공립,본교,운영,서울특별시 송파구 장지동 393,서울특별시 송파구 위례순환로 429,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.47783301,127.1397415,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008343,원촌중학교,중학교,1983-03-01,공립,본교,운영,서울특별시 서초구 반포동 22,서울특별시 서초구 사평대로45길 10,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.5063251,127.0146997,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011928,오산고등학교,고등학교,1907-05-15,사립,본교,운영,서울특별시 용산구 보광동 168-73,서울특별시 용산구 보광로7길 17,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.52350529,127.0008872,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008108,신현중학교,중학교,1996-03-02,공립,본교,운영,서울특별시 중랑구 상봉동 483,서울특별시 중랑구 봉화산로 162,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.60441346,127.0915328,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001862,서울면북초등학교,초등학교,1983-10-26,공립,본교,운영,서울특별시 중랑구 망우동 119,서울특별시 중랑구 용마공원로5길 32,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.59441816,127.1035478,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001997,서울영동초등학교,초등학교,1956-05-17,공립,본교,운영,서울특별시 영등포구 당산동 121-22,서울특별시 영등포구 국회대로53길 20,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.52700691,126.9077034,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011970,월계고등학교,고등학교,2005-03-01,공립,본교,운영,서울특별시 노원구 월계동 778,서울특별시 노원구 초안산로5길 66,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.63173301,127.0487159,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011795,대일외국어고등학교,고등학교,1984-09-24,사립,본교,운영,서울특별시 성북구 정릉동 산16-36,서울특별시 성북구 서경로 116,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.61330459,127.014176,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001994,서울여의도초등학교,초등학교,1971-11-01,공립,본교,운영,서울특별시 영등포구 여의도동 40-3,서울특별시 영등포구 여의대방로 439,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.52320482,126.9367944,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012079,오금고등학교,고등학교,1988-03-01,공립,본교,운영,서울특별시 송파구 오금동 34-3,서울특별시 송파구 중대로 247,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.50453217,127.128969,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002308,서울본동초등학교,초등학교,1948-09-01,공립,본교,운영,서울특별시 동작구 본동 133,서울특별시 동작구 노량진로26길 16-40,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.50992508,126.9538508,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008176,난곡중학교,중학교,1980-05-06,공립,본교,운영,서울특별시 금천구 독산동 906-41,서울특별시 금천구 문성로 67,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.47804558,126.9107916,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008385,남성중학교,중학교,1983-03-01,공립,본교,운영,서울특별시 동작구 사당동 304-45,서울특별시 동작구 남부순환로269길 166,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.47900822,126.972489,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012085,정신여자고등학교,고등학교,1887-10-20,사립,본교,운영,서울특별시 송파구 잠실동 50-4,서울특별시 송파구 올림픽로4길 16,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.50945384,127.0738473,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008281,정신여자중학교,중학교,1887-10-20,사립,본교,운영,서울특별시 송파구 잠실동 50-4,서울특별시 송파구 올림픽로4길 16,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.50945384,127.0738473,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011335,서울영상고등학교,고등학교,1952-03-01,사립,본교,운영,서울특별시 양천구 신정동 984,서울특별시 양천구 목동로11길 46,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.52330444,126.8602935,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002202,서울양원초등학교,초등학교,1991-05-06,공립,본교,운영,서울특별시 양천구 신월동 260-1,서울특별시 양천구 화곡로 16,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.53821733,126.8231052,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002306,서울강남초등학교,초등학교,1945-11-02,공립,본교,운영,서울특별시 동작구 상도1동 501-1,서울특별시 동작구 강남초등길 15,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.50619275,126.9533591,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011355,단국대학교부속소프트웨어고등학교,고등학교,1941-05-25,사립,본교,운영,서울특별시 강남구 대치동 1013-3,서울특별시 강남구 도곡로64길 21,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.49562483,127.0577682,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008365,봉은중학교,중학교,1986-03-01,공립,본교,운영,서울특별시 강남구 삼성동 82-7,서울특별시 강남구 영동대로128길 59,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.51897667,127.0623894,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002310,서울동작초등학교,초등학교,1983-04-06,공립,본교,운영,서울특별시 동작구 사당동 산9-1,서울특별시 동작구 동작대로29길 214,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.49410161,126.9765088,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012048,서울문영여자고등학교,고등학교,1991-11-07,사립,본교,운영,서울특별시 관악구 봉천동 1695,서울특별시 관악구 관악로 85,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.47290457,126.9509181,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002198,서울갈산초등학교,초등학교,1988-03-01,공립,본교,운영,서울특별시 양천구 신정동 330-10,서울특별시 양천구 목동로 31,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.51237156,126.8702299,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002049,서울태랑초등학교,초등학교,2001-06-11,공립,본교,운영,서울특별시 노원구 공릉동 116,서울특별시 노원구 화랑로51나길 31,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.62625056,127.0906031,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002065,서울한천초등학교,초등학교,1984-05-07,공립,본교,운영,서울특별시 노원구 월계동 3-7,서울특별시 노원구 마들로 45,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.62070936,127.0692435,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002295,서울신구초등학교,초등학교,1981-11-03,공립,본교,운영,서울특별시 강남구 신사동 550-11,서울특별시 강남구 압구정로18길 28,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.52336057,127.0239924,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001877,서울봉화초등학교,초등학교,1996-09-19,공립,본교,운영,서울특별시 중랑구 신내동 655,서울특별시 중랑구 신내로15길 110,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.61357623,127.0924085,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012076,방산고등학교,고등학교,2003-03-01,공립,본교,운영,서울특별시 송파구 방이동 220-5,서울특별시 송파구 오금로27길 18,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.50831315,127.1204696,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008269,세륜중학교,중학교,1992-03-01,공립,본교,운영,서울특별시 송파구 오금동 7-3,서울특별시 송파구 양재대로72길 41,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.50893314,127.1312464,2024-03-22,C738100,청주대학교 지방교육재정연구원
