번호,사업장명,소재지전체주소,도로명전체주소,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,입소정원,자격소유인원수,총인원수,인허가번호,상세영업상태명,lat,long
767,"종로5,6가경로당",서울특별시 종로구 효제동 173-2번지 ,,20030402,운영중,,,,,,,70.0,0.0,64.0,3000000200300002,운영,37.5719980085891,127.005065062348
766,마곡 금호어울림아파트 경로당,서울특별시 강서구 마곡동 ,,20120924,운영중,,,,,,,0.0,,,3150000201200005,운영,37.5747859514344,126.830205192607
763,강변월드메르디앙경로당,서울특별시 강서구 염창동 ,,20120206,운영중,,,,,,,20.0,,,3150000201200001,운영,37.5537362431352,126.870985348962
762,강나루현대아파트경로당,서울특별시 강서구 가양동 448-1번지 강나루현대아파트 ,,19930804,운영중,,,,,,,23.0,,,3150000201100016,운영,37.5607561619781,126.856971359725
761,등촌동 아이파크2단지경로당,서울특별시 강서구 등촌동 715번지 등촌I-PARK아파트 202동 ,,20110527,운영중,,,,,,,0.0,,,3150000201100010,운영,37.5439005769284,126.859981715413
760,행촌경로당,서울특별시 종로구 행촌동 210-33번지 ,,20021008,운영중,,,,,,,80.0,0.0,1.0,3000000200200006,운영,37.5753813181067,126.962990939927
759,창인경로당,서울특별시 종로구 창신동 617번지 ,,20020415,운영중,,,,,,,24.0,0.0,1.0,3000000200200004,운영,37.5787088379947,127.008926834373
758,계원경로당,서울특별시 종로구 원서동 135-65번지 ,,20020415,운영중,,,,,,,54.0,0.0,1.0,3000000200200003,운영,37.581198247571,126.988560573674
757,인수경로당,서울특별시 종로구 인사동 216번지 ,,20020308,운영중,,,,,,,43.0,0.0,3.0,3000000200200002,운영,37.5716588074167,126.985454637768
756,동숭 경로당,서울특별시 종로구 동숭동 6-31번지 ,,20011120,운영중,,,,,,,0.0,0.0,21.0,3000000200100004,운영,37.5832386893343,127.005792327143
755,연건 경로당,서울특별시 종로구 연건동 59-2번지 ,,20011120,운영중,,,,,,,0.0,0.0,31.0,3000000200100003,운영,37.5788817123339,127.000915859347
753,삼성아파트경로당,서울특별시 종로구 평창동 596번지 ,,20000101,운영중,,,,,,,0.0,0.0,0.0,3000000200000003,운영,37.6109285108121,126.978673182753
752,창신두산아파트경로당,서울특별시 종로구 창신동 232번지 ,,20000401,운영중,,,,,,,0.0,0.0,0.0,3000000200000002,운영,37.5742176646077,127.014287420294
750,구기할머니경로당,서울특별시 종로구 구기동 56-11번지 ,,19980611,운영중,,,,,,,0.0,0.0,0.0,3000000199800013,운영,37.6064175286728,126.958916669349
749,동익경로당,서울특별시 종로구 구기동 40번지 ,,19980701,운영중,,,,,,,0.0,0.0,0.0,3000000199800012,운영,37.6043851963964,126.95798032468
747,숭인1상록경로당,서울특별시 종로구 숭인동 55-2번지 ,,19981115,운영중,,,,,,,0.0,0.0,0.0,3000000199800010,운영,37.5778316536078,127.015630522114
746,한양경로당,서울특별시 종로구 효제동 220번지 ,,19970701,운영중,,,,,,,0.0,0.0,0.0,3000000199700015,운영,37.5725287455594,127.00369368996
745,"명륜2,4가경로당",서울특별시 종로구 명륜4가 206-8번지 ,,19970122,운영중,,,,,,,0.0,0.0,0.0,3000000199700014,운영,37.581903003737,126.998133563987
744,이화경로당,서울특별시 종로구 이화동 9-264번지 ,,19970420,운영중,,,,,,,0.0,0.0,0.0,3000000199700013,운영,37.5776972562856,127.006748384019
743,"명륜2,4가경로당",서울특별시 종로구 명륜4가 206-8번지 ,,19970120,운영중,,,,,,,0.0,0.0,0.0,3000000199700012,운영,37.581903003737,126.998133563987
742,북촌(할머니)경로당,서울특별시 종로구 재동 54-1번지 ,,19970325,운영중,,,,,,,0.0,0.0,0.0,3000000199700011,운영,37.5788993438426,126.985897121267
741,인왕산정경로당,서울특별시 종로구 옥인동 186번지 ,,19970320,운영중,,,,,,,0.0,0.0,0.0,3000000199700006,운영,37.5820986560467,126.962917422505
740,인왕산아이파크 경로당,서울특별시 종로구 무악동 60번지 ,,20081031,운영중,,,,,,,0.0,0.0,0.0,3000000200800051,운영,37.5770012392237,126.95744531003
739,공덕아이파크@경로당,서울특별시 마포구 신공덕동 ,,20140214,운영중,,,,,,,21.0,,,3130000201700005,운영,37.5437143887632,126.95556152591
738,남가좌삼성아파트경로당,서울특별시 서대문구 남가좌동 377번지 ,,20010420,운영중,,,,,,,46.0,0.0,1.0,3120000200100018,운영,37.5777836266316,126.916529880454
736,삼성래미안아파트경로당,서울특별시 서대문구 홍제동 ,,20010330,운영중,,,,,,,30.0,0.0,1.0,3120000200100014,운영,37.5858458009441,126.948725215733
735,현대아파트경로당,서울특별시 서대문구 북가좌동 453번지 ,,20010314,운영중,,,,,,,29.0,0.0,1.0,3120000200100011,운영,37.5768029058835,126.907940591797
734,동일아파트경로당,서울특별시 서대문구 홍은동 457번지 ,,20061208,운영중,,,,,,,33.0,0.0,34.0,3120000200600030,운영,37.598485623693,126.946663076078
733,홍은미성아파트경로당,서울특별시 서대문구 홍은동 ,,20061124,운영중,,,,,,,20.0,0.0,20.0,3120000200600029,운영,37.5908908122789,126.933218715152
732,무악경로당,서울특별시 서대문구 천연동 1-211번지 ,,20050721,운영중,,,,,,,25.0,0.0,0.0,3120000200600019,운영,37.5771197824264,126.95447312849
731,남가좌쌍용스윗닷홈아파트경로당,서울특별시 서대문구 남가좌동 380번지 ,,20060504,운영중,,,,,,,45.0,0.0,23.0,3120000200600018,운영,37.5753530696617,126.919067331865
730,우정경로당,서울특별시 서대문구 홍은동 8-14번지 ,,20060412,운영중,,,,,,,40.0,0.0,45.0,3120000200600013,운영,37.6047737767819,126.949861014596
729,신일해피트리아파트경로당,서울특별시 서대문구 북가좌동 455번지 ,,20071024,운영중,,,,,,,24.0,0.0,21.0,3120000200700013,운영,37.5750463456097,126.904448291632
726,우국한마음아파트경로당,서울특별시 서대문구 연희동 743번지 ,,20070401,운영중,,,,,,,24.0,0.0,24.0,3120000200700004,운영,37.5787844128989,126.934456824228
725,가좌울경로당(삼성임대아파트),서울특별시 서대문구 남가좌동 377-1번지 ,,20021001,운영중,,,,,,,32.0,0.0,0.0,3120000200800026,운영,37.5786005633353,126.916029493207
724,가좌상록경로당,서울특별시 서대문구 남가좌동 376-2번지 ,,20021001,운영중,,,,,,,28.0,0.0,0.0,3120000200800025,운영,37.5738264559743,126.92030536681
723,인왕산벽산아파트경로당,서울특별시 서대문구 홍제동 465번지 ,,20020722,운영중,,,,,,,30.0,0.0,0.0,3120000200800024,운영,37.5923849024246,126.948447054576
722,문화촌현대아파트경로당,서울특별시 서대문구 홍제동 ,,20000818,운영중,,,,,,,28.0,0.0,0.0,3120000200800023,운영,37.5858458009441,126.948725215733
721,초원경로당,서울특별시 서대문구 홍제동 335-9번지 ,,20040112,운영중,,,,,,,61.0,0.0,0.0,3120000200800022,운영,37.5868272675116,126.937196283661
720,남양아파트경로당,서울특별시 서대문구 홍제동 457번지 ,,20010217,운영중,,,,,,,21.0,0.0,0.0,3120000200800021,운영,37.5887847328743,126.93816134376
719,연희성원아파트경로당,서울특별시 서대문구 연희동 740번지 ,,20021107,운영중,,,,,,,24.0,0.0,0.0,3120000200800020,운영,37.5761445850031,126.938637748386
718,능안경로당,서울특별시 서대문구 북아현동 1-251번지 ,,20030714,운영중,,,,,,,72.0,0.0,0.0,3120000200800019,운영,37.5637822331475,126.956555944801
717,독립문파크빌아파트경로당,서울특별시 서대문구 현저동 1019번지 ,,20010511,운영중,,,,,,,49.0,0.0,0.0,3120000200800018,운영,37.5749616046902,126.951468226859
716,동부아파트경로당,서울특별시 서대문구 냉천동 260번지 ,,20080131,운영중,,,,,,,20.0,0.0,0.0,3120000200800017,운영,37.5666069058543,126.96001226599
715,가재울 아이파크 아파트 시니어클럽 노인정,서울특별시 서대문구 북가좌동 458번지 ,,20090728,운영중,,,,,,,0.0,0.0,0.0,3120000200900017,운영,37.5763590042633,126.914680682658
714,DMC아이파크경로당,서울특별시 서대문구 북가좌동 458번지 ,,20090728,운영중,,,,,,,22.0,0.0,0.0,3120000200900016,운영,37.5763590042633,126.914680682658
713,독립공원경로당,서울특별시 서대문구 현저동 산 5-5번지 ,,20090501,운영중,,,,,,,0.0,0.0,0.0,3120000200900010,운영,37.5760542809197,126.954277254127
712,휴먼빌아파트경로당,서울특별시 서대문구 북가좌동 ,,20090424,운영중,,,,,,,31.0,0.0,0.0,3120000200900009,운영,37.5780815956199,126.91039845202
711,요진아파트실버문화원,서울특별시 서대문구 북가좌동 150번지 ,,20100317,운영중,,,,,,,0.0,,,3120000201000016,운영,37.5729119395681,126.90837542737
709,북가좌연희한양아파트경로당,서울특별시 서대문구 북가좌동 ,,20110207,운영중,,,,,,,50.0,,,3120000201100003,운영,37.5780815956199,126.91039845202
708,서대문센트레빌 제2경로당,서울특별시 서대문구 냉천동 ,,20120814,운영중,,,,,,,23.0,,,3120000201200010,운영,37.5667821636121,126.961963463309
707,인왕산어울림아파트경로당,서울특별시 서대문구 홍제동 ,,20080801,운영중,,,,,,,20.0,,,3120000201200006,운영,37.5858458009441,126.948725215733
706,요진아파트실버문화원,서울특별시 서대문구 북가좌동 ,,20100318,운영중,,,,,,,38.0,,,3120000201200004,운영,37.5780815956199,126.91039845202
705,가재울센트레빌아파트경로당,서울특별시 서대문구 남가좌동 ,,20100609,운영중,,,,,,,31.0,,,3120000201200003,운영,37.5755473825403,126.919548350676
704,아름다운홍일경로당,서울특별시 서대문구 홍은동 ,,20120103,운영중,,,,,,,41.0,,,3120000201200001,운영,37.5908908122789,126.933218715152
703,DMC아파트 제4경로당,서울특별시 서대문구 북가좌동 ,,20131122,운영중,,,,,,,30.0,,,3120000201300014,운영,37.5780815956199,126.91039845202
702,래미안남가좌2차아파트경로당,서울특별시 서대문구 남가좌동 ,,20131024,운영중,,,,,,,29.0,,,3120000201300013,운영,37.5755473825403,126.919548350676
701,DMC아파트 제3경로당,서울특별시 서대문구 북가좌동 ,,20130627,운영중,,,,,,,61.0,,,3120000201300010,운영,37.5780815956199,126.91039845202
700,DMC아파트 제2경로당,서울특별시 서대문구 북가좌동 ,,20130627,운영중,,,,,,,78.0,,,3120000201300009,운영,37.5780815956199,126.91039845202
699,DMC아파트 제1경로당,서울특별시 서대문구 북가좌동 ,,20130627,운영중,,,,,,,59.0,,,3120000201300008,운영,37.5780815956199,126.91039845202
697,신정e편한세상아파트경로당,서울특별시 양천구 신정동 1303번지 ,,20041103,운영중,,,,,,,21.0,0.0,1.0,3140000200400040,운영,37.5125446630066,126.843002221826
696,신정명지해드는터아파트경로당,서울특별시 양천구 신정동 1300번지 ,,20041028,운영중,,,,,,,21.0,0.0,1.0,3140000200400039,운영,37.5188046279167,126.872538105438
695,벽산블루밍1단지아파트경로당,서울특별시 양천구 신월동 1022번지 ,,20041101,운영중,,,,,,,27.0,0.0,1.0,3140000200400038,운영,37.5136395462496,126.842178975353
694,벽산블루밍2단지아파트경로당,서울특별시 양천구 신월동 1023번지 ,,20041101,운영중,,,,,,,31.0,0.0,1.0,3140000200400037,운영,37.5136240359991,126.841496388784
693,신도신월1차아파트경로당,서울특별시 양천구 신월동 1029번지 ,,20040930,운영중,,,,,,,0.0,0.0,1.0,3140000200400032,운영,37.5180484528284,126.846439281936
691,현대1차아파트경로당,서울특별시 양천구 목동 932번지 현대1차아파트 ,,20031202,운영중,,,,,,,30.0,0.0,1.0,3140000200400005,운영,37.525985700169,126.872700785544
690,대림아크로빌아파트경로당,서울특별시 양천구 신정동 324-7번지 ,,20040107,운영중,,,,,,,29.0,0.0,1.0,3140000200400004,운영,37.515425616177,126.859603067999
689,목동효성아파트경로당,서울특별시 양천구 목동 539-4번지 효성아파트 ,,20031222,운영중,,,,,,,0.0,0.0,1.0,3140000200400003,운영,37.5439764953607,126.87633124868
688,양천벽산블루밍아파트경로당,서울특별시 양천구 신월동 1027번지 ,,20071115,운영중,,,,,,,23.0,0.0,1.0,3140000200700032,운영,37.525027565104,126.838828820465
687,목동현대아이파크경로당,서울특별시 양천구 목동 940번지 목동현대아이파크아파트 ,,20031223,운영중,,,,,,,20.0,0.0,2.0,3140000200400002,운영,37.5289927931962,126.864994012798
686,롯데캐슬위너 아파트 경로당,서울특별시 양천구 목동 956번지 ,,20051114,운영중,,,,,,,28.0,0.0,1.0,3140000200500050,운영,37.5468252120401,126.867150717582
685,대주파크빌(아)경로당,서울특별시 양천구 신월동 1028번지 ,,20050916,운영중,,,,,,,29.0,0.0,1.0,3140000200500044,운영,37.5142784223721,126.842497621202
684,신정롯데캐슬(아) 어르신사랑방(경로당),서울특별시 양천구 신정동 1309번지 ,,20050701,운영중,,,,,,,22.0,0.0,1.0,3140000200500037,운영,37.5198451036704,126.874810716113
683,지양경로당,서울특별시 양천구 신월동 331-104번지 ,,20050623,운영중,,,,,,,34.0,0.0,1.0,3140000200500036,운영,37.5226515892451,126.828193857846
680,학마을3단지(아)경로당,서울특별시 양천구 신정동 1291번지 ,,20050516,운영중,,,,,,,23.0,0.0,1.0,3140000200500032,운영,37.5114223595849,126.846765484959
679,경남아너스빌아파트 경로당,서울특별시 양천구 신정동 1307번지 ,,20050502,운영중,,,,,,,27.0,0.0,1.0,3140000200500031,운영,37.5181333331182,126.871496196265
678,삼성쉐르빌아파트 경로당,서울특별시 양천구 신정동 ,,20050110,운영중,,,,,,,35.0,0.0,35.0,3140000200500018,운영,37.5185526780281,126.854354325392
676,청목경로당,서울특별시 양천구 목동 405-233번지 ,,19910101,운영중,,,,,,,25.0,0.0,0.0,3140000200800003,운영,37.5243817309697,126.87277885311
675,목동2차 삼성래미안1단지 아파트 경로당,서울특별시 양천구 신정동 1295-4번지 ,,20061117,운영중,,,,,,,20.0,0.0,1.0,3140000200600057,운영,37.509763661711,126.867678233774
674,목동e편한세상 아파트 경로당,서울특별시 양천구 목동 950번지 ,,20061116,운영중,,,,,,,25.0,0.0,1.0,3140000200600056,운영,37.5391415775902,126.871708852576
672,신정대성유니드2차아파트 경로당,서울특별시 양천구 신정동 1198-3번지 ,,20060601,운영중,,,,,,,28.0,0.0,1.0,3140000200600039,운영,37.5210153975411,126.848911008994
671,신월대성유니드(아)경로당,서울특별시 양천구 신월동 1034번지 ,,20060331,운영중,,,,,,,30.0,0.0,1.0,3140000200600024,운영,37.5199968078955,126.840811657175
670,대방샤인힐아파트경로당,서울특별시 양천구 신월동 1017번지 ,,20060206,운영중,,,,,,,25.0,0.0,1.0,3140000200600014,운영,37.520464450295,126.838505157117
669,목동아파트4단지 경로당,서울특별시 양천구 목동 940번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800037,운영,37.5289927931962,126.864994012798
667,세종그랑시아(아) 경로당,서울특별시 양천구 목동 722-5번지 ,,20040903,운영중,,,,,,,0.0,0.0,0.0,3140000200800034,운영,37.5385605252314,126.864060041611
666,금강에스쁘아이파트 경로당,서울특별시 양천구 목동 753-1번지 ,,20030409,운영중,,,,,,,0.0,0.0,0.0,3140000200800031,운영,37.5381778469263,126.871192515907
665,금호아파트 경로당,서울특별시 양천구 목동 768-5번지 ,,19970908,운영중,,,,,,,0.0,0.0,0.0,3140000200800030,운영,37.5358704227393,126.866998740702
664,정목 경로당,서울특별시 양천구 목동 767-1번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800029,운영,37.5369840569384,126.868364237801
663,청산 경로당,서울특별시 양천구 목동 724-1번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800028,운영,37.5385989319167,126.864551485962
662,마장 경로당,서울특별시 양천구 목동 803-1번지 ,,19870910,운영중,,,,,,,0.0,0.0,0.0,3140000200800027,운영,37.5316264237421,126.86634510297
661,목동2차성원아파트 경로당,서울특별시 양천구 목동 709-2번지 ,,20020508,운영중,,,,,,,0.0,0.0,0.0,3140000200800025,운영,37.5427545378085,126.863471041276
660,나말 경로당,서울특별시 양천구 목동 712-1번지 ,,19911022,운영중,,,,,,,0.0,0.0,0.0,3140000200800024,운영,37.5417674226943,126.864347850303
659,백석 경로당,서울특별시 양천구 목동 646-23번지 ,,19890828,운영중,,,,,,,0.0,0.0,0.0,3140000200800023,운영,37.5451889566485,126.865047642034
658,한두 경로당,서울특별시 양천구 목동 611-1번지 ,,19890828,운영중,,,,,,,0.0,0.0,0.0,3140000200800022,운영,37.5492232104382,126.865472315426
657,금호베스트빌 아파트 경로당,서울특별시 양천구 목동 549번지 ,,20020807,운영중,,,,,,,0.0,0.0,0.0,3140000200800021,운영,37.544995571746,126.86837300995
656,월드메르디앙아파트 경로당,서울특별시 양천구 목동 750-5번지 ,,20020321,운영중,,,,,,,0.0,0.0,0.0,3140000200800020,운영,37.5393928166845,126.869851986244
655,극동늘푸른아파트 경로당,서울특별시 양천구 목동 752-1번지 ,,19990615,운영중,,,,,,,0.0,0.0,0.0,3140000200800019,운영,37.5385339193247,126.871438112842
654,건영아파트 경로당,서울특별시 양천구 목동 928번지 ,,19950922,운영중,,,,,,,0.0,0.0,0.0,3140000200800018,운영,37.5418777174077,126.872777644776
653,목동우성 경로당,서울특별시 양천구 목동 200번지 ,,19931015,운영중,,,,,,,0.0,0.0,0.0,3140000200800017,운영,37.541299390644,126.875505927686
652,달거리 경로당,서울특별시 양천구 목동 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800016,운영,37.5304364108361,126.870989288343
651,월촌 경로당,서울특별시 양천구 목동 545-23번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800015,운영,37.5433113360621,126.872479761149
650,양화 경로당,서울특별시 양천구 목동 535-17번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800014,운영,37.5447275755949,126.873615369589
649,새말 경로당,서울특별시 양천구 목동 230-32번지 ,,19940106,운영중,,,,,,,0.0,0.0,0.0,3140000200800013,운영,37.5398060314774,126.870112417387
648,용왕 경로당,서울특별시 양천구 목동 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800012,운영,37.5304364108361,126.870989288343
646,목동현대아파트 경로당,서울특별시 양천구 목동 930번지 ,,19970918,운영중,,,,,,,0.0,0.0,0.0,3140000200800009,운영,37.5234672580771,126.871736601929
645,대림아파트 경로당,서울특별시 양천구 목동 405번지 ,,19940129,운영중,,,,,,,0.0,0.0,0.0,3140000200800008,운영,37.5235018666449,126.874259682988
643,오목 경로당,서울특별시 양천구 목동 406-317번지 ,,19950309,운영중,,,,,,,0.0,0.0,0.0,3140000200800005,운영,37.5252287447132,126.872261326559
642,소망 경로당,서울특별시 양천구 신월동 436-6번지 ,,20030130,운영중,,,,,,,0.0,0.0,0.0,3140000200800065,운영,37.522121337521,126.838069909006
641,해태아파트 경로당,서울특별시 양천구 신월동 514-3번지 ,,20000404,운영중,,,,,,,0.0,0.0,0.0,3140000200800064,운영,37.5217737068159,126.843057885909
640,금용아파트 경로당,서울특별시 양천구 신월동 533-1번지 ,,19981104,운영중,,,,,,,30.0,0.0,0.0,3140000200800063,운영,37.5207194373633,126.84230851971
639,밝은빛 경로당,서울특별시 양천구 신월동 518-4번지 ,,19940725,운영중,,,,,,,0.0,0.0,0.0,3140000200800062,운영,37.5214529739909,126.841389557482
638,자양 경로당,서울특별시 양천구 신월동 542번지 ,,19900725,운영중,,,,,,,0.0,0.0,0.0,3140000200800061,운영,37.518617489568,126.83996416927
637,태양 경로당,서울특별시 양천구 신월동 422-1번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800060,운영,37.5243979939588,126.838600528409
636,신남 경로당,서울특별시 양천구 신월동 198-22번지 ,,20050715,운영중,,,,,,,0.0,0.0,0.0,3140000200800059,운영,37.5312668065294,126.830205693781
635,경복 경로당,서울특별시 양천구 신월동 156번지 ,,19900905,운영중,,,,,,,0.0,0.0,0.0,3140000200800058,운영,37.5347735588959,126.826098609715
634,신원 경로당,서울특별시 양천구 신월동 161-17번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800057,운영,37.5339938119138,126.827867226989
633,우당아파트 경로당,서울특별시 양천구 신월동 506-1번지 ,,20030411,운영중,,,,,,,0.0,0.0,0.0,3140000200800056,운영,37.5229954377086,126.847577354117
632,대림아파트 경로당,서울특별시 양천구 신월동 491-1번지 ,,20020530,운영중,,,,,,,0.0,0.0,0.0,3140000200800055,운영,37.5237120880527,126.844873559047
631,동방아파트 경로당,서울특별시 양천구 신월동 607-1번지 ,,20010528,운영중,,,,,,,0.0,0.0,0.0,3140000200800054,운영,37.5214506752172,126.846468395387
630,중앙 경로당,서울특별시 양천구 신월동 509-14번지 ,,19950221,운영중,,,,,,,0.0,0.0,0.0,3140000200800053,운영,37.5220730207674,126.845037587039
629,당곡 경로당,서울특별시 양천구 신월동 486번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800052,운영,37.5242366982073,126.842796722261
628,신곡 경로당,서울특별시 양천구 신월동 459번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800051,운영,37.5262689883673,126.845108777183
626,곰달래 경로당,서울특별시 양천구 신월동 221-22번지 ,,19940106,운영중,,,,,,,0.0,0.0,0.0,3140000200800048,운영,37.5286134073922,126.834813380152
625,월성 경로당,서울특별시 양천구 신월동 119번지 ,,19900821,운영중,,,,,,,0.0,0.0,0.0,3140000200800047,운영,37.5320340693493,126.835792172079
624,신대 경로당,서울특별시 양천구 신월동 136-13번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800046,운영,37.5326367628155,126.831327300444
623,삼성아파트 경로당,서울특별시 양천구 신정동 1278-1번지 ,,19961011,운영중,,,,,,,0.0,0.0,0.0,3140000200800088,운영,37.5169387724416,126.876554489952
622,목동아파트9단지 경로당,서울특별시 양천구 신정동 312번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800081,운영,37.5185420579875,126.862404579736
621,양명 경로당,서울특별시 양천구 신정동 1050-3번지 ,,19890906,운영중,,,,,,,0.0,0.0,0.0,3140000200800080,운영,37.5192646698663,126.854516511017
620,한울 경로당,서울특별시 양천구 신월동 956번지 ,,20000825,운영중,,,,,,,0.0,0.0,0.0,3140000200800078,운영,37.5199141426632,126.832569716162
619,금실 경로당,서울특별시 양천구 신월동 985번지 ,,19981108,운영중,,,,,,,0.0,0.0,0.0,3140000200800077,운영,37.5181374257454,126.837318938439
617,부영그린3차아파트 경로당,서울특별시 양천구 목동 908-34번지 ,,19940226,운영중,,,,,,,0.0,0.0,0.0,3140000200800045,운영,37.5367309934181,126.882211593738
615,목동아파트6단지 경로당,서울특별시 양천구 목동 911번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800043,운영,37.5346424311653,126.884816122965
614,목동아파트2단지 경로당,서울특별시 양천구 목동 902번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800042,운영,37.537476456673,126.875940767923
613,목동아파트1단지 경로당,서울특별시 양천구 목동 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800041,운영,37.5304364108361,126.870989288343
612,부영그린2차아파트 경로당,서울특별시 양천구 목동 908-28번지 ,,20030130,운영중,,,,,,,0.0,0.0,0.0,3140000200800040,운영,37.5363537343598,126.881122266784
611,목동트윈빌 경로당,서울특별시 양천구 목동 905-22번지 ,,20001031,운영중,,,,,,,0.0,0.0,0.0,3140000200800039,운영,37.5321806648683,126.876818101597
610,목동아파트5단지 경로당,서울특별시 양천구 목동 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800038,운영,37.5304364108361,126.870989288343
609,현대아이파크 경로당,서울특별시 양천구 신정동 1296번지 ,,20011024,운영중,,,,,,,0.0,0.0,0.0,3140000200800092,운영,37.5216476033758,126.872160531588
608,신정현대아파트 경로당,서울특별시 양천구 신정동 1252번지 ,,20011024,운영중,,,,,,,0.0,0.0,0.0,3140000200800091,운영,37.5171420982147,126.874473736299
607,현대아파트구십 경로당,서울특별시 양천구 신정동 1279-1번지 ,,19970908,운영중,,,,,,,0.0,0.0,0.0,3140000200800090,운영,37.5181278509286,126.876664630025
606,목동현대아파트 경로당,서울특별시 양천구 신정동 1279번지 ,,19970908,운영중,,,,,,,0.0,0.0,0.0,3140000200800089,운영,37.5203887008316,126.877235446867
605,청구아파트 경로당,서울특별시 양천구 신정동 336번지 ,,19960104,운영중,,,,,,,0.0,0.0,0.0,3140000200800086,운영,37.5190486574855,126.875616204659
604,쌍용아파트 경로당,서울특별시 양천구 신정동 335번지 ,,19930222,운영중,,,,,,,0.0,0.0,0.0,3140000200800085,운영,37.5181230736501,126.875631654386
603,유원아파트 경로당,서울특별시 양천구 신정동 87-39번지 ,,19921205,운영중,,,,,,,0.0,0.0,0.0,3140000200800084,운영,37.5218453798663,126.873337347008
602,단산 경로당,서울특별시 양천구 신정동 296-119번지 ,,19890601,운영중,,,,,,,45.0,0.0,0.0,3140000200800083,운영,37.5201200249133,126.873987309456
601,목동아파트10단지 경로당,서울특별시 양천구 신정동 311번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800082,운영,37.5174039317093,126.858682558236
600,남부법마을 경로당,서울특별시 양천구 신정동 1017-5번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800079,운영,37.5217120965067,126.861977151697
599,신안파크아파트 경로당,서울특별시 양천구 신월동 350-2번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800074,운영,37.5233765603266,126.829579444411
598,신월약수 경로당,서울특별시 양천구 신월동 936번지 ,,19920421,운영중,,,,,,,0.0,0.0,0.0,3140000200800075,운영,37.5221949264466,126.830979540327
597,시영아파트 경로당,서울특별시 양천구 신월동 987-1번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800073,운영,37.517094837206,126.832775211306
596,늘푸른 경로당,서울특별시 양천구 신월동 922-1번지 ,,19891114,운영중,,,,,,,0.0,0.0,0.0,3140000200800072,운영,37.5231061246436,126.833336127709
595,강월 경로당,서울특별시 양천구 신월동 1004번지 ,,19990623,운영중,,,,,,,0.0,0.0,0.0,3140000200800071,운영,37.5155708745934,126.836307963379
593,신안약수아파트 경로당,서울특별시 양천구 신월동 591-1번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800069,운영,37.5167049193055,126.847584380574
592,신남 경로당,서울특별시 양천구 신월동 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800068,운영,37.5328158189362,126.831535864977
591,신양 경로당,서울특별시 양천구 신월동 73-2번지 ,,19890906,운영중,,,,,,,0.0,0.0,0.0,3140000200800067,운영,37.5382155357891,126.831553928139
590,수명 경로당,서울특별시 양천구 신월동 13-1번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800066,운영,37.5414738191666,126.828549311984
589,갈산 경로당,서울특별시 양천구 신정동 ,,19910116,운영중,,,,,,,0.0,0.0,0.0,3140000200800119,운영,37.5185526780281,126.854354325392
588,목동아파트14단지 경로당,서울특별시 양천구 신정동 329번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800118,운영,37.5161909461632,126.870337507112
587,목동아파트13단지 경로당,서울특별시 양천구 신정동 328번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800117,운영,37.5151384525505,126.867708673351
586,목동아파트8단지 경로당,서울특별시 양천구 신정동 314번지 ,,19890601,운영중,,,,,,,0.0,0.0,0.0,3140000200800116,운영,37.5216269650802,126.867656607229
585,서부 경로당,서울특별시 양천구 신정동 882-11번지 ,,20030130,운영중,,,,,,,0.0,0.0,0.0,3140000200800115,운영,37.528290901031,126.859954105496
584,청솔 경로당,서울특별시 양천구 신정동 910-9번지 ,,19890916,운영중,,,,,,,0.0,0.0,0.0,3140000200800114,운영,37.5264366787124,126.858399327138
